CALL_TIME,CALLING_NUMBER,CALLED_NUMBER,DURATION,DESTINATION NAME
11/01/2016 11:35,964780850619,962410626740,63.43874138,Pakistan-Mobilink-Mobile
11/01/2016 11:35,964797811302,962415974511,63.43376926,Pakistan-Ufone-Mobile
11/01/2016 11:35,964814771985,962421322282,63.42879713,Pakistan-Ufone-Mobile
11/01/2016 11:35,964831732668,962426670053,63.423825,Pakistan-Mobilink-Mobile
11/01/2016 11:35,964848693351,962432017824,63.41885287,Pakistan-Ufone-Mobile
11/01/2016 11:35,964865654034,962437365595,63.41388074,Pakistan-Mobilink-Mobile
11/01/2016 11:35,964882614717,962442713366,63.40890861,Pakistan-Mobilink-Mobile
11/01/2016 11:35,964899575400,962448061137,63.40393648,Pakistan-Ufone-Mobile
11/01/2016 11:35,964916536083,962453408908,63.39896435,Pakistan-Mobilink-Mobile
11/01/2016 11:35,964933496767,962458756679,63.39399222,Pakistan-Mobilink-Mobile
11/01/2016 11:35,964950457450,962464104450,63.38902009,Pakistan-Mobilink-Mobile
11/01/2016 11:35,964967418133,962469452221,63.38404796,Pakistan-Warid-Mobile
11/01/2016 11:35,964984378816,962474799992,63.37907583,Pakistan-Warid-Mobile
11/01/2016 11:35,965001339499,962480147763,63.3741037,Pakistan-Ufone-Mobile
11/01/2016 11:35,965018300182,962485495534,63.36913157,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965035260865,962490843305,63.36415944,Pakistan-Ufone-Mobile
11/01/2016 11:35,965052221548,962496191076,63.35918731,Pakistan-Zong-Mobile
11/01/2016 11:35,965069182231,962501538847,63.35421518,Pakistan-Warid-Mobile
11/01/2016 11:35,965086142914,962506886618,63.34924305,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965103103598,962512234389,63.34427092,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965120064281,962517582160,63.33929879,Pakistan-Warid-Mobile
11/01/2016 11:35,965137024964,962522929931,63.33432666,Pakistan-Zong-Mobile
11/01/2016 11:35,965153985647,962528277702,63.32935453,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965170946330,962533625473,63.3243824,Pakistan-Zong-Mobile
11/01/2016 11:35,965187907013,962538973245,63.31941027,Pakistan-Ufone-Mobile
11/01/2016 11:35,965204867696,962544321016,63.31443814,Pakistan-Warid-Mobile
11/01/2016 11:35,965221828379,962549668787,63.30946601,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965238789062,962555016558,63.30449388,Pakistan-Warid-Mobile
11/01/2016 11:35,965255749745,962560364329,63.29952175,Pakistan-Zong-Mobile
11/01/2016 11:35,965272710429,962565712100,63.29454962,Pakistan-Telenor-Mobile
11/01/2016 11:35,965289671112,962571059871,63.28957749,Pakistan-Telenor-Mobile
11/01/2016 11:35,965306631795,962576407642,63.28460536,Pakistan-Warid-Mobile
11/01/2016 11:35,965323592478,962581755413,63.27963323,Pakistan-Zong-Mobile
11/01/2016 11:35,965340553161,962587103184,63.2746611,Pakistan-Warid-Mobile
11/01/2016 11:35,965357513844,962592450955,63.26968897,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965374474527,962597798726,63.26471684,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965391435210,962603146497,63.25974471,Pakistan-Warid-Mobile
11/01/2016 11:35,965408395893,962608494268,63.25477258,Pakistan-Telenor-Mobile
11/01/2016 11:35,965425356576,962613842039,63.24980045,Pakistan-Ufone-Mobile
11/01/2016 11:35,965442317260,962619189810,63.24482832,Pakistan-Warid-Mobile
11/01/2016 11:35,965459277943,962624537581,63.23985619,Pakistan-Zong-Mobile
11/01/2016 11:35,965476238626,962629885352,63.23488406,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965493199309,962635233123,63.22991193,Pakistan-Ufone-Mobile
11/01/2016 11:35,965510159992,962640580894,63.2249398,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965527120675,962645928665,63.21996767,Pakistan-Warid-Mobile
11/01/2016 11:35,965544081358,962651276436,63.21499554,Pakistan-Warid-Mobile
11/01/2016 11:35,965561042041,962656624207,63.21002341,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965578002724,962661971978,63.20505128,Pakistan-Telenor-Mobile
11/01/2016 11:35,965594963408,962667319749,63.20007915,Pakistan-Warid-Mobile
11/01/2016 11:35,965611924091,962672667520,63.19510702,Pakistan-Warid-Mobile
11/01/2016 11:35,965628884774,962678015291,63.19013489,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965645845457,962683363062,63.18516276,Pakistan-Warid-Mobile
11/01/2016 11:35,965662806140,962688710833,63.18019063,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965679766823,962694058604,63.1752185,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965696727506,962699406375,63.17024637,Pakistan-Warid-Mobile
11/01/2016 11:35,965713688189,962704754146,63.16527424,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965730648872,962710101917,63.16030211,Pakistan-Warid-Mobile
11/01/2016 11:35,965747609555,962715449688,63.15532998,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965764570239,962720797459,63.15035785,Pakistan-Ufone-Mobile
11/01/2016 11:35,965781530922,962726145230,63.14538572,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965798491605,962731493001,63.14041359,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965815452288,962736840772,63.13544146,Pakistan-Telenor-Mobile
11/01/2016 11:35,965832412971,962742188544,63.13046933,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965849373654,962747536315,63.1254972,Pakistan-Telenor-Mobile
11/01/2016 11:35,965866334337,962752884086,63.12052507,Pakistan-Warid-Mobile
11/01/2016 11:35,965883295020,962758231857,63.11555294,Pakistan-Warid-Mobile
11/01/2016 11:35,965900255703,962763579628,63.11058081,Pakistan-Mobilink-Mobile
11/01/2016 11:35,965917216386,962768927399,63.10560868,Pakistan-Zong-Mobile
11/01/2016 11:35,965934177070,962774275170,63.10063655,Pakistan-Zong-Mobile
11/01/2016 11:35,965951137753,962779622941,63.09566442,Pakistan-Telenor-Mobile
11/01/2016 11:35,965968098436,962784970712,63.09069229,Pakistan-Zong-Mobile
11/01/2016 11:35,965985059119,962790318483,63.08572016,Pakistan-Ufone-Mobile
11/01/2016 11:35,966002019802,962795666254,63.08074803,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966018980485,962801014025,63.0757759,Pakistan-Telenor-Mobile
11/01/2016 11:35,966035941168,962806361796,63.07080377,Pakistan-Zong-Mobile
11/01/2016 11:35,966052901851,962811709567,63.06583164,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966069862534,962817057338,63.06085951,Pakistan-Zong-Mobile
11/01/2016 11:35,966086823217,962822405109,63.05588738,Pakistan-Ufone-Mobile
11/01/2016 11:35,966103783901,962827752880,63.05091525,Pakistan-Warid-Mobile
11/01/2016 11:35,966120744584,962833100651,63.04594312,Pakistan-Ufone-Mobile
11/01/2016 11:35,966137705267,962838448422,63.04097099,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966154665950,962843796193,63.03599886,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966171626633,962849143964,63.03102673,Pakistan-Telenor-Mobile
11/01/2016 11:35,966188587316,962854491735,63.0260546,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966205547999,962859839506,63.02108247,Pakistan-Telenor-Mobile
11/01/2016 11:35,966222508682,962865187277,63.01611034,Pakistan-Ufone-Mobile
11/01/2016 11:35,966239469365,962870535048,63.01113821,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966256430048,962875882819,63.00616608,Pakistan-Zong-Mobile
11/01/2016 11:35,966273390732,962881230590,63.00119395,Pakistan-Telenor-Mobile
11/01/2016 11:35,966290351415,962886578361,62.99622182,Pakistan-Warid-Mobile
11/01/2016 11:35,966307312098,962891926132,62.99124969,Pakistan-Ufone-Mobile
11/01/2016 11:35,966324272781,962897273903,62.98627756,Pakistan-Ufone-Mobile
11/01/2016 11:35,966341233464,962902621674,62.98130543,Pakistan-Ufone-Mobile
11/01/2016 11:35,966358194147,962907969445,62.9763333,Pakistan-Warid-Mobile
11/01/2016 11:35,966375154830,962913317216,62.97136117,Pakistan-Warid-Mobile
11/01/2016 11:35,966392115513,962918664987,62.96638904,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966409076196,962924012758,62.96141691,Pakistan-Warid-Mobile
11/01/2016 11:35,966426036879,962929360529,62.95644478,Pakistan-Warid-Mobile
11/01/2016 11:35,966442997563,962934708300,62.95147265,Pakistan-Warid-Mobile
11/01/2016 11:35,966459958246,962940056071,62.94650052,Pakistan-Ufone-Mobile
11/01/2016 11:35,966476918929,962945403843,62.94152839,Pakistan-Warid-Mobile
11/01/2016 11:35,966493879612,962950751614,62.93655626,Pakistan-Warid-Mobile
11/01/2016 11:35,966510840295,962956099385,62.93158413,Pakistan-Ufone-Mobile
11/01/2016 11:35,966527800978,962961447156,62.926612,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966544761661,962966794927,62.92163987,Pakistan-Warid-Mobile
11/01/2016 11:35,966561722344,962972142698,62.91666774,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966578683027,962977490469,62.91169561,Pakistan-Warid-Mobile
11/01/2016 11:35,966595643710,962982838240,62.90672348,Pakistan-Warid-Mobile
11/01/2016 11:35,966612604394,962988186011,62.90175135,Pakistan-Ufone-Mobile
11/01/2016 11:35,966629565077,962993533782,62.89677922,Pakistan-Warid-Mobile
11/01/2016 11:35,966646525760,962998881553,62.89180709,Pakistan-Warid-Mobile
11/01/2016 11:35,966663486443,963004229324,62.88683496,Pakistan-Ufone-Mobile
11/01/2016 11:35,966680447126,963009577095,62.88186283,Pakistan-Ufone-Mobile
11/01/2016 11:35,966697407809,963014924866,62.8768907,Pakistan-Ufone-Mobile
11/01/2016 11:35,966714368492,963020272637,62.87191857,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966731329175,963025620408,62.86694644,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966748289858,963030968179,62.86197431,Pakistan-Warid-Mobile
11/01/2016 11:35,966765250542,963036315950,62.85700218,Pakistan-Zong-Mobile
11/01/2016 11:35,966782211225,963041663721,62.85203005,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966799171908,963047011492,62.84705792,Pakistan-Ufone-Mobile
11/01/2016 11:35,966816132591,963052359263,62.84208579,Pakistan-Ufone-Mobile
11/01/2016 11:35,966833093274,963057707034,62.83711366,Pakistan-Zong-Mobile
11/01/2016 11:35,966850053957,963063054805,62.83214153,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966867014640,963068402576,62.8271694,Pakistan-Warid-Mobile
11/01/2016 11:35,966883975323,963073750347,62.82219727,Pakistan-Ufone-Mobile
11/01/2016 11:35,966900936006,963079098118,62.81722514,Pakistan-Warid-Mobile
11/01/2016 11:35,966917896689,963084445889,62.81225301,Pakistan-Warid-Mobile
11/01/2016 11:35,966934857373,963089793660,62.80728088,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966951818056,963095141431,62.80230875,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966968778739,963100489202,62.79733662,Pakistan-Mobilink-Mobile
11/01/2016 11:35,966985739422,963105836973,62.79236449,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967002700105,963111184744,62.78739236,Pakistan-Ufone-Mobile
11/01/2016 11:35,967019660788,963116532515,62.78242023,Pakistan-Ufone-Mobile
11/01/2016 11:35,967036621471,963121880286,62.7774481,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967053582154,963127228057,62.77247597,Pakistan-Telenor-Mobile
11/01/2016 11:35,967070542837,963132575828,62.76750384,Pakistan-Ufone-Mobile
11/01/2016 11:35,967087503520,963137923599,62.76253171,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967104464204,963143271371,62.75755958,Pakistan-Warid-Mobile
11/01/2016 11:35,967121424887,963148619142,62.75258745,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967138385570,963153966913,62.74761532,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967155346253,963159314684,62.74264319,Pakistan-Warid-Mobile
11/01/2016 11:35,967172306936,963164662455,62.73767106,Pakistan-Warid-Mobile
11/01/2016 11:35,967189267619,963170010226,62.73269893,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967206228302,963175357997,62.7277268,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967223188985,963180705768,62.72275467,Pakistan-Telenor-Mobile
11/01/2016 11:35,967240149668,963186053539,62.71778254,Pakistan-Zong-Mobile
11/01/2016 11:35,967257110351,963191401310,62.71281041,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967274071035,963196749081,62.70783828,Pakistan-Warid-Mobile
11/01/2016 11:35,967291031718,963202096852,62.70286615,Pakistan-Ufone-Mobile
11/01/2016 11:35,967307992401,963207444623,62.69789402,Pakistan-Ufone-Mobile
11/01/2016 11:35,967324953084,963212792394,62.69292189,Pakistan-Warid-Mobile
11/01/2016 11:35,967341913767,963218140165,62.68794976,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967358874450,963223487936,62.68297763,Pakistan-Telenor-Mobile
11/01/2016 11:35,967375835133,963228835707,62.6780055,Pakistan-Telenor-Mobile
11/01/2016 11:35,967392795816,963234183478,62.67303337,Pakistan-Ufone-Mobile
11/01/2016 11:35,967409756499,963239531249,62.66806124,Pakistan-Warid-Mobile
11/01/2016 11:35,967426717182,963244879020,62.66308911,Pakistan-Telenor-Mobile
11/01/2016 11:35,967443677866,963250226791,62.65811698,Pakistan-Ufone-Mobile
11/01/2016 11:35,967460638549,963255574562,62.65314485,Pakistan-Warid-Mobile
11/01/2016 11:35,967477599232,963260922333,62.64817272,Pakistan-Telenor-Mobile
11/01/2016 11:35,967494559915,963266270104,62.64320059,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967511520598,963271617875,62.63822846,Pakistan-Telenor-Mobile
11/01/2016 11:35,967528481281,963276965646,62.63325633,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967545441964,963282313417,62.6282842,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967562402647,963287661188,62.62331207,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967579363330,963293008959,62.61833994,Pakistan-Telenor-Mobile
11/01/2016 11:35,967596324013,963298356730,62.61336781,Pakistan-Ufone-Mobile
11/01/2016 11:35,967613284697,963303704501,62.60839568,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967630245380,963309052272,62.60342355,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967647206063,963314400043,62.59845142,Pakistan-Zong-Mobile
11/01/2016 11:35,967664166746,963319747814,62.59347929,Pakistan-Ufone-Mobile
11/01/2016 11:35,967681127429,963325095585,62.58850716,Pakistan-Ufone-Mobile
11/01/2016 11:35,967698088112,963330443356,62.58353503,Pakistan-Ufone-Mobile
11/01/2016 11:35,967715048795,963335791127,62.5785629,Pakistan-Warid-Mobile
11/01/2016 11:35,967732009478,963341138898,62.57359077,Pakistan-Telenor-Mobile
11/01/2016 11:35,967748970161,963346486670,62.56861864,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967765930845,963351834441,62.56364651,Pakistan-Ufone-Mobile
11/01/2016 11:35,967782891528,963357182212,62.55867438,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967799852211,963362529983,62.55370225,Pakistan-Ufone-Mobile
11/01/2016 11:35,967816812894,963367877754,62.54873012,Pakistan-Ufone-Mobile
11/01/2016 11:35,967833773577,963373225525,62.54375799,Pakistan-Telenor-Mobile
11/01/2016 11:35,967850734260,963378573296,62.53878586,Pakistan-Warid-Mobile
11/01/2016 11:35,967867694943,963383921067,62.53381373,Pakistan-Ufone-Mobile
11/01/2016 11:35,967884655626,963389268838,62.5288416,Pakistan-Mobilink-Mobile
11/01/2016 11:35,967901616309,963394616609,62.52386947,Pakistan-Telenor-Mobile
11/01/2016 11:35,967918576992,963399964380,62.51889734,Pakistan-Ufone-Mobile
11/01/2016 11:35,967935537676,963405312151,62.51392521,Pakistan-Warid-Mobile
11/01/2016 11:35,967952498359,963410659922,62.50895308,Pakistan-Ufone-Mobile
11/01/2016 11:35,967969459042,963416007693,62.50398095,Pakistan-Telenor-Mobile
11/01/2016 11:35,967986419725,963421355464,62.49900882,Pakistan-Telenor-Mobile
11/01/2016 11:35,968003380408,963426703235,62.49403669,Pakistan-Ufone-Mobile
11/01/2016 11:35,968020341091,963432051006,62.48906456,Pakistan-Telenor-Mobile
11/01/2016 11:35,968037301774,963437398777,62.48409243,Pakistan-Ufone-Mobile
11/01/2016 11:35,968054262457,963442746548,62.4791203,Pakistan-Warid-Mobile
11/01/2016 11:35,968071223140,963448094319,62.47414817,Pakistan-Ufone-Mobile
11/01/2016 11:35,968088183823,963453442090,62.46917604,Pakistan-Warid-Mobile
11/01/2016 11:35,968105144507,963458789861,62.46420391,Pakistan-Telenor-Mobile
11/01/2016 11:35,968122105190,963464137632,62.45923178,Pakistan-Warid-Mobile
11/01/2016 11:35,968139065873,963469485403,62.45425965,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968156026556,963474833174,62.44928752,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968172987239,963480180945,62.44431539,Pakistan-Ufone-Mobile
11/01/2016 11:35,968189947922,963485528716,62.43934326,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968206908605,963490876487,62.43437113,Pakistan-Telenor-Mobile
11/01/2016 11:35,968223869288,963496224258,62.429399,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968240829971,963501572029,62.42442687,Pakistan-Ufone-Mobile
11/01/2016 11:35,968257790654,963506919800,62.41945474,Pakistan-Ufone-Mobile
11/01/2016 11:35,968274751338,963512267571,62.41448261,Pakistan-Telenor-Mobile
11/01/2016 11:35,968291712021,963517615342,62.40951048,Pakistan-Ufone-Mobile
11/01/2016 11:35,968308672704,963522963113,62.40453835,Pakistan-Telenor-Mobile
11/01/2016 11:35,968325633387,963528310884,62.39956622,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968342594070,963533658655,62.39459409,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968359554753,963539006426,62.38962196,Pakistan-Ufone-Mobile
11/01/2016 11:35,968376515436,963544354198,62.38464983,Pakistan-Zong-Mobile
11/01/2016 11:35,968393476119,963549701969,62.3796777,Pakistan-Ufone-Mobile
11/01/2016 11:35,968410436802,963555049740,62.37470557,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968427397485,963560397511,62.36973344,Pakistan-Telenor-Mobile
11/01/2016 11:35,968444358169,963565745282,62.36476131,Pakistan-Telenor-Mobile
11/01/2016 11:35,968461318852,963571093053,62.35978918,Pakistan-Warid-Mobile
11/01/2016 11:35,968478279535,963576440824,62.35481705,Pakistan-Ufone-Mobile
11/01/2016 11:35,968495240218,963581788595,62.34984492,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968512200901,963587136366,62.34487279,Pakistan-Zong-Mobile
11/01/2016 11:35,968529161584,963592484137,62.33990066,Pakistan-Telenor-Mobile
11/01/2016 11:35,968546122267,963597831908,62.33492853,Pakistan-Ufone-Mobile
11/01/2016 11:35,968563082950,963603179679,62.3299564,Pakistan-Ufone-Mobile
11/01/2016 11:35,968580043633,963608527450,62.32498427,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968597004316,963613875221,62.32001214,Pakistan-Telenor-Mobile
11/01/2016 11:35,968613965000,963619222992,62.31504001,Pakistan-Telenor-Mobile
11/01/2016 11:35,968630925683,963624570763,62.31006788,Pakistan-Warid-Mobile
11/01/2016 11:35,968647886366,963629918534,62.30509575,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968664847049,963635266305,62.30012362,Pakistan-Warid-Mobile
11/01/2016 11:35,968681807732,963640614076,62.29515149,Pakistan-Warid-Mobile
11/01/2016 11:35,968698768415,963645961847,62.29017936,Pakistan-Ufone-Mobile
11/01/2016 11:35,968715729098,963651309618,62.28520723,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968732689781,963656657389,62.2802351,Pakistan-Warid-Mobile
11/01/2016 11:35,968749650464,963662005160,62.27526297,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968766611147,963667352931,62.27029084,Pakistan-Zong-Mobile
11/01/2016 11:35,968783571831,963672700702,62.26531871,Pakistan-Zong-Mobile
11/01/2016 11:35,968800532514,963678048473,62.26034658,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968817493197,963683396244,62.25537445,Pakistan-Zong-Mobile
11/01/2016 11:35,968834453880,963688744015,62.25040232,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968851414563,963694091786,62.24543019,Pakistan-Ufone-Mobile
11/01/2016 11:35,968868375246,963699439557,62.24045806,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968885335929,963704787328,62.23548593,Pakistan-Ufone-Mobile
11/01/2016 11:35,968902296612,963710135099,62.2305138,Pakistan-Zong-Mobile
11/01/2016 11:35,968919257295,963715482870,62.22554167,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968936217979,963720830641,62.22056954,Pakistan-Zong-Mobile
11/01/2016 11:35,968953178662,963726178412,62.21559741,Pakistan-Telenor-Mobile
11/01/2016 11:35,968970139345,963731526183,62.21062528,Pakistan-Mobilink-Mobile
11/01/2016 11:35,968987100028,963736873954,62.20565315,Pakistan-Zong-Mobile
11/01/2016 11:35,969004060711,963742221725,62.20068102,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969021021394,963747569497,62.19570889,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969037982077,963752917268,62.19073676,Pakistan-Zong-Mobile
11/01/2016 11:35,969054942760,963758265039,62.18576463,Pakistan-Ufone-Mobile
11/01/2016 11:35,969071903443,963763612810,62.1807925,Pakistan-Ufone-Mobile
11/01/2016 11:35,969088864126,963768960581,62.17582037,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969105824810,963774308352,62.17084824,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969122785493,963779656123,62.16587611,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969139746176,963785003894,62.16090398,Pakistan-Zong-Mobile
11/01/2016 11:35,969156706859,963790351665,62.15593185,Pakistan-Zong-Mobile
11/01/2016 11:35,969173667542,963795699436,62.15095972,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969190628225,963801047207,62.14598759,Pakistan-Zong-Mobile
11/01/2016 11:35,969207588908,963806394978,62.14101546,Pakistan-Warid-Mobile
11/01/2016 11:35,969224549591,963811742749,62.13604333,Pakistan-Ufone-Mobile
11/01/2016 11:35,969241510274,963817090520,62.1310712,Pakistan-Ufone-Mobile
11/01/2016 11:35,969258470957,963822438291,62.12609907,Pakistan-Ufone-Mobile
11/01/2016 11:35,969275431641,963827786062,62.12112694,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969292392324,963833133833,62.11615481,Pakistan-Ufone-Mobile
11/01/2016 11:35,969309353007,963838481604,62.11118268,Pakistan-Ufone-Mobile
11/01/2016 11:35,969326313690,963843829375,62.10621055,Pakistan-Warid-Mobile
11/01/2016 11:35,969343274373,963849177146,62.10123842,Pakistan-Telenor-Mobile
11/01/2016 11:35,969360235056,963854524917,62.09626629,Pakistan-Warid-Mobile
11/01/2016 11:35,969377195739,963859872688,62.09129416,Pakistan-Warid-Mobile
11/01/2016 11:35,969394156422,963865220459,62.08632203,Pakistan-Ufone-Mobile
11/01/2016 11:35,969411117105,963870568230,62.0813499,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969428077788,963875916001,62.07637777,Pakistan-Warid-Mobile
11/01/2016 11:35,969445038472,963881263772,62.07140564,Pakistan-Ufone-Mobile
11/01/2016 11:35,969461999155,963886611543,62.06643351,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969478959838,963891959314,62.06146138,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969495920521,963897307085,62.05648925,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969512881204,963902654856,62.05151712,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969529841887,963908002627,62.04654499,Pakistan-Ufone-Mobile
11/01/2016 11:35,969546802570,963913350398,62.04157286,Pakistan-Warid-Mobile
11/01/2016 11:35,969563763253,963918698169,62.03660073,Pakistan-Warid-Mobile
11/01/2016 11:35,969580723936,963924045940,62.0316286,Pakistan-Warid-Mobile
11/01/2016 11:35,969597684619,963929393711,62.02665647,Pakistan-Warid-Mobile
11/01/2016 11:35,969614645303,963934741482,62.02168434,Pakistan-Telenor-Mobile
11/01/2016 11:35,969631605986,963940089253,62.01671221,Pakistan-Ufone-Mobile
11/01/2016 11:35,969648566669,963945437024,62.01174008,Pakistan-Ufone-Mobile
11/01/2016 11:35,969665527352,963950784796,62.00676795,Pakistan-Ufone-Mobile
11/01/2016 11:35,969682488035,963956132567,62.00179582,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969699448718,963961480338,61.99682369,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969716409401,963966828109,61.99185156,Pakistan-Warid-Mobile
11/01/2016 11:35,969733370084,963972175880,61.98687943,Pakistan-Ufone-Mobile
11/01/2016 11:35,969750330767,963977523651,61.9819073,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969767291450,963982871422,61.97693517,Pakistan-Ufone-Mobile
11/01/2016 11:35,969784252134,963988219193,61.97196304,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969801212817,963993566964,61.96699091,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969818173500,963998914735,61.96201878,Pakistan-Zong-Mobile
11/01/2016 11:35,969835134183,964004262506,61.95704665,Pakistan-Warid-Mobile
11/01/2016 11:35,969852094866,964009610277,61.95207452,Pakistan-Warid-Mobile
11/01/2016 11:35,969869055549,964014958048,61.94710239,Pakistan-Ufone-Mobile
11/01/2016 11:35,969886016232,964020305819,61.94213027,Pakistan-Warid-Mobile
11/01/2016 11:35,969902976915,964025653590,61.93715814,Pakistan-Ufone-Mobile
11/01/2016 11:35,969919937598,964031001361,61.93218601,Pakistan-Warid-Mobile
11/01/2016 11:35,969936898281,964036349132,61.92721388,Pakistan-Zong-Mobile
11/01/2016 11:35,969953858965,964041696903,61.92224175,Pakistan-Mobilink-Mobile
11/01/2016 11:35,969970819648,964047044674,61.91726962,Pakistan-Warid-Mobile
11/01/2016 11:35,969987780331,964052392445,61.91229749,Pakistan-Mobilink-Mobile
11/01/2016 11:35,970004741014,964057740216,61.90732536,Pakistan-Ufone-Mobile
11/01/2016 11:35,970021701697,964063087987,61.90235323,Pakistan-Mobilink-Mobile
11/01/2016 11:35,970038662380,964068435758,61.8973811,Pakistan-Warid-Mobile
11/01/2016 11:35,970055623063,964073783529,61.89240897,Pakistan-Telenor-Mobile
11/01/2016 11:35,970072583746,964079131300,61.88743684,Pakistan-Ufone-Mobile
11/01/2016 11:35,970089544429,964084479071,61.88246471,Pakistan-Warid-Mobile
11/01/2016 11:35,970106505113,964089826842,61.87749258,Pakistan-Ufone-Mobile
11/01/2016 11:35,970123465796,964095174613,61.87252045,Pakistan-Mobilink-Mobile
11/01/2016 11:35,970140426479,964100522384,61.86754832,Pakistan-Zong-Mobile
11/01/2016 11:35,970157387162,964105870155,61.86257619,Pakistan-Mobilink-Mobile
11/01/2016 11:35,970174347845,964111217926,61.85760406,Pakistan-Telenor-Mobile
11/01/2016 11:35,970191308528,964116565697,61.85263193,Pakistan-Mobilink-Mobile
11/01/2016 11:35,970208269211,964121913468,61.8476598,Pakistan-Telenor-Mobile
11/01/2016 11:35,970225229894,964127261239,61.84268767,Pakistan-Mobilink-Mobile
11/01/2016 11:35,970242190577,964132609010,61.83771554,Pakistan-Mobilink-Mobile
11/01/2016 11:35,970259151260,964137956781,61.83274341,Pakistan-Mobilink-Mobile
